lat [deg],lon [deg],start time [s],duration [s],severity
59.952780000000075,31.03285100000005,190,3000,8.290573903881524,1
58.70450800000003,-111.20051199999995,190,3000,3.04093925164688,1
50.27708300000006,92.71041700000006,610,3000,7.012038910202067,1
51.58786500000008,-98.72877799999998,850,3000,2.079019526135192,1
52.23439300000007,104.32187500000003,960,3000,5.835642709963791,1
45.05345600000004,132.8422280000001,1380,3000,2.230518300372312,1
-15.586300999999935,32.70431800000006,1520,3000,0.49593067676559244,1
57.36162500000006,-98.13294899999994,2000,3000,7.644542559263362,1
7.764054000000044,-62.99791699999997,2330,3000,8.458500071304128,1
48.82708300000007,44.681250000000034,2670,3000,0.5606958057796108,1
-16.558622999999955,-69.02902099999994,3010,3000,6.7532912626263295,1
23.967280000000073,32.88645800000006,3710,3000,6.558414302000801,1
-19.159299999999973,-67.01562499999994,4180,3000,6.120916758786494,1
44.48055700000003,-75.79424599999999,4250,3000,3.1837215630749816,1
-19.159299999999973,-67.01562499999994,4390,3000,4.551923327893847,1
42.90433400000006,-78.90808399999997,4760,3000,0.9843098686015905,1
49.655849000000046,83.34758000000005,4780,3000,3.9435340108916384,1
57.36162500000006,-98.13294899999994,4810,3000,7.088442305479962,1
56.23418500000008,-103.14960599999995,5310,3000,6.628093282206477,1
-8.491501999999969,28.878979000000072,5870,3000,0.06593078601291769,1
57.36162500000006,-98.13294899999994,6220,3000,9.6185408284626,1
38.64375000000007,42.947917000000075,6830,3000,8.834859719477478,1
-31.685416999999973,136.08125000000007,7160,3000,8.710748021854918,1
61.22708300000005,28.781250000000057,7510,3000,8.878589731722894,1
63.03429100000005,112.4770830000001,7750,3000,8.436000656202506,1
46.78125000000006,33.37291700000003,7820,3000,3.9926591476367546,1
13.077083000000073,14.527083000000061,8220,3000,6.116632150388581,1
48.82708300000007,44.681250000000034,8500,3000,3.7021531662627183,1
58.53226700000005,15.039006000000029,8850,3000,5.761784024113911,1
-9.42265999999995,-40.824116999999944,10480,3000,6.956761692312362,1
23.967280000000073,32.88645800000006,10650,3000,2.032664008287266,1
44.48055700000003,-75.79424599999999,10880,3000,7.535448005612341,1
53.78478800000005,-77.45146299999999,11190,3000,6.000548207443855,1
53.77057800000006,127.30685400000004,12010,3000,9.274059073809708,1
49.08115500000008,33.24733700000007,12100,3000,0.513582928919124,1
63.03429100000005,112.4770830000001,12110,3000,3.731949452578087,1
58.98529200000007,27.73114000000004,13060,3000,1.296694579695421,1
-32.14897999999994,-52.62816099999998,13210,3000,9.344476744404206,1
44.90625000000006,59.71458300000006,13900,3000,1.550573572872237,1
59.952780000000075,31.03285100000005,14450,3000,5.799580762322179,1
-32.14897999999994,-52.62816099999998,15200,3000,2.5000597737172683,1
-16.52291699999995,28.760417000000075,15670,3000,3.611456539189628,1
66.56381000000005,-71.41304099999996,15760,3000,9.29686093169291,1
11.122437000000048,-84.78190299999994,16720,3000,8.35638491957361,1
75.22096900000008,100.08958300000006,18530,3000,2.8156184214671987,1
-31.685416999999973,136.08125000000007,18560,3000,1.4163921114610245,1
-15.586300999999935,32.70431800000006,19270,3000,2.136808832024383,1
-30.747916999999973,139.7270830000001,19370,3000,3.4802058733420616,1
