lat [deg],lon [deg],start time [s],duration [s],severity
-31.685416999999973,136.08125000000007,180,1000,5.627589115048481,2
41.056625000000054,52.91291300000006,190,1000,4.533403082907491,2
31.110144000000048,120.54374100000007,310,1000,4.3418026829417,2
3.3729170000000295,36.14375000000007,370,1000,3.0419144447433535,2
11.573725000000024,37.407008000000076,380,1000,7.072310171912256,2
58.70450800000003,-111.20051199999995,450,1000,5.54462458709185,2
58.81196500000004,-102.75755599999997,510,1000,5.482764871834807,2
58.98529200000007,27.73114000000004,730,1000,7.016900103890728,2
-3.8327909999999292,-49.64723399999997,760,1000,0.2366122937345705,2
50.27708300000006,92.71041700000006,920,1000,1.5605198305905799,2
46.385417000000075,74.60208300000005,1260,1000,8.6753763125881,2
75.22096900000008,100.08958300000006,1330,1000,8.1465880828467,2
6.3026270000000295,0.06034700000003568,1620,1000,6.717235032979813,2
57.36162500000006,-98.13294899999994,1650,1000,0.8609235677284843,2
38.64375000000007,42.947917000000075,2240,1000,2.0314352743544637,2
53.52198100000004,-60.137797999999975,2380,1000,3.8726434863822465,2
68.12483000000003,87.76145800000006,2570,1000,9.76504849487005,2
2.761442000000045,31.410473000000025,2660,1000,7.6396663767287105,2
12.533721000000071,104.39712800000007,2670,1000,8.710588878704751,2
41.41041700000005,-112.83124999999995,3040,1000,6.587269259864103,2
63.570114000000046,-100.69936699999994,3040,1000,1.6043806307676445,2
54.850824000000046,-69.78020799999996,3230,1000,5.557091823230125,2
40.86865100000006,67.79697100000004,3320,1000,4.178839051088458,2
57.36162500000006,-98.13294899999994,3410,1000,7.810743071206171,2
51.88575200000008,-99.65384499999999,3440,1000,1.2406737094706233,2
46.385417000000075,74.60208300000005,3470,1000,4.741426076370142,2
-2.488619999999969,28.89284900000007,3570,1000,4.228062124892954,2
60.91987300000005,34.16145800000004,3600,1000,8.145859008831728,2
-11.430954999999926,29.814500000000066,3890,1000,4.535779070438633,2
-28.427082999999982,137.20625000000007,3950,1000,8.497693378930313,2
-7.914582999999936,32.20208300000007,4070,1000,4.302351920985502,2
41.41041700000005,-112.83124999999995,4200,1000,1.181707725925103,2
1.6133820000000583,32.34902600000004,4670,1000,6.255770540315231,2
-8.491501999999969,28.878979000000072,4810,1000,2.129941876387046,2
-9.42265999999995,-40.824116999999944,5190,1000,2.202259715501218,2
40.86865100000006,67.79697100000004,5200,1000,7.37387672748831,2
2.761442000000045,31.410473000000025,5270,1000,8.489314476244777,2
46.78125000000006,33.37291700000003,5570,1000,8.207242254510948,2
60.91987300000005,34.16145800000004,5710,1000,8.324255852737684,2
47.610460000000046,42.110453000000064,5760,1000,9.25302791717058,2
-3.8327909999999292,-49.64723399999997,5790,1000,6.371237860660931,2
2.761442000000045,31.410473000000025,6000,1000,7.116583497231552,2
42.48541700000004,77.42708300000004,6260,1000,4.537747426132583,2
48.82708300000007,44.681250000000034,6260,1000,5.85956874582573,2
53.77057800000006,127.30685400000004,6460,1000,7.193075630289417,2
-16.52291699999995,28.760417000000075,6660,1000,9.896414749030221,2
13.077083000000073,14.527083000000061,6680,1000,5.821763903926471,2
41.41041700000005,-112.83124999999995,6790,1000,6.997186749761393,2
59.33188900000005,-155.88453799999996,6860,1000,1.4705251405035502,2
57.36162500000006,-98.13294899999994,7140,1000,5.862789966981965,2
-1.914498999999978,-59.477150999999935,7180,1000,9.642731986179275,2
52.23439300000007,104.32187500000003,7370,1000,8.931579117359634,2
57.36162500000006,-98.13294899999994,7380,1000,7.816788295873982,2
-0.14092799999997396,29.602017000000046,7510,1000,3.007635884310955,2
50.64907500000004,-68.72812499999998,7540,1000,0.8609641007476609,2
49.76436800000005,-94.51839899999999,7710,1000,5.506339052336157,2
57.36162500000006,-98.13294899999994,8060,1000,2.0979577893306267,2
63.570114000000046,-100.69936699999994,8160,1000,6.620128663077108,2
-30.843749999999943,-62.25208299999997,8200,1000,3.796680287580869,2
49.36647500000004,117.71269600000005,8840,1000,2.8229971412172485,2
29.75180400000005,116.22106300000007,8990,1000,6.518483542852142,2
44.48055700000003,-75.79424599999999,9050,1000,0.6774619080145661,2
6.3026270000000295,0.06034700000003568,9410,1000,7.198542174735518,2
31.110144000000048,120.54374100000007,9750,1000,0.39282730182020553,2
46.78125000000006,33.37291700000003,9880,1000,0.7522564845379187,2
65.40780300000006,-71.73512599999998,9990,1000,0.5688588755235524,2
53.16006900000008,-99.28995199999997,10190,1000,2.4680766860812997,2
58.70450800000003,-111.20051199999995,10300,1000,3.331496050621351,2
46.15208300000006,81.67291700000004,10380,1000,8.017869514294055,2
-0.14092799999997396,29.602017000000046,10470,1000,0.7744488569547436,2
-32.14897999999994,-52.62816099999998,10490,1000,9.270452338832571,2
42.48541700000004,77.42708300000004,10500,1000,3.580408290145285,2
3.3729170000000295,36.14375000000007,10970,1000,5.33844138856999,2
-31.685416999999973,136.08125000000007,10970,1000,4.7355247540711245,2
-46.83972899999998,-72.80154399999998,11160,1000,8.762925968472494,2
68.12483000000003,87.76145800000006,11220,1000,1.309370014028518,2
49.30787300000003,-88.30937099999994,11250,1000,9.745193185565588,2
47.610460000000046,42.110453000000064,11490,1000,1.6964430797558183,2
-16.52291699999995,28.760417000000075,11740,1000,4.972879143886014,2
53.78478800000005,-77.45146299999999,11790,1000,0.11525654005880237,2
41.41041700000005,-112.83124999999995,12210,1000,1.7518949301652365,2
-28.427082999999982,137.20625000000007,12480,1000,6.828328560351698,2
46.15208300000006,81.67291700000004,12560,1000,2.0070835433703804,2
45.40034700000007,54.02444200000008,13340,1000,0.42624605105946234,2
53.52198100000004,-60.137797999999975,13480,1000,9.204895258723592,2
75.22096900000008,100.08958300000006,13650,1000,0.3902610682846508,2
-15.586300999999935,32.70431800000006,13770,1000,5.479324245211026,2
53.64879200000007,-64.26149099999998,13860,1000,8.158946063657455,2
-15.586300999999935,32.70431800000006,14000,1000,1.951959379170688,2
49.30787300000003,-88.30937099999994,14040,1000,8.235780276919868,2
38.64375000000007,42.947917000000075,14110,1000,1.3274275131371338,2
48.82708300000007,44.681250000000034,14110,1000,1.0357563362629607,2
48.82708300000007,44.681250000000034,14340,1000,3.905877656938598,2
63.03429100000005,112.4770830000001,14430,1000,0.7724216978579967,2
66.56381000000005,-71.41304099999996,14690,1000,2.8249998649192465,2
42.48541700000004,77.42708300000004,14840,1000,2.975314565177011,2
53.52198100000004,-60.137797999999975,14850,1000,4.765105441995436,2
-1.914498999999978,-59.477150999999935,14940,1000,3.6499217724322843,2
58.81196500000004,-102.75755599999997,15120,1000,7.345398434186282,2
59.952780000000075,31.03285100000005,15310,1000,3.284928610822526,2
58.98529200000007,27.73114000000004,15490,1000,1.2839776075320963,2
50.42371900000006,100.15202600000003,15640,1000,5.257077942666211,2
53.77057800000006,127.30685400000004,16070,1000,6.215006282925723,2
-46.83972899999998,-72.80154399999998,16090,1000,1.953037509220299,2
58.10208800000004,38.70203900000007,16230,1000,3.338511451447749,2
50.42371900000006,100.15202600000003,16500,1000,9.806496182067328,2
45.40034700000007,54.02444200000008,16850,1000,7.308405052199667,2
41.056625000000054,52.91291300000006,17060,1000,7.6428342833313625,2
-16.52291699999995,28.760417000000075,17070,1000,4.245538858500602,2
36.92291700000004,100.19791700000007,17200,1000,5.6976654649586225,2
30.71458300000006,90.65625000000006,17230,1000,7.383190837370737,2
44.90625000000006,59.71458300000006,17250,1000,6.1050881099413985,2
36.92291700000004,100.19791700000007,17720,1000,1.1549850036774045,2
-20.938466999999946,25.633917000000054,17740,1000,5.000888699487121,2
52.23439300000007,104.32187500000003,17790,1000,3.7147135936783613,2
-16.558622999999955,-69.02902099999994,18170,1000,2.2814590208098275,2
-16.52291699999995,28.760417000000075,18170,1000,1.5103778165161919,2
-8.491501999999969,28.878979000000072,18230,1000,4.3843164677803825,2
68.12483000000003,87.76145800000006,18300,1000,2.377775472744305,2
46.385417000000075,74.60208300000005,18410,1000,7.176454956881489,2
58.81196500000004,-102.75755599999997,18540,1000,3.2959515217835422,2
51.88575200000008,-99.65384499999999,19250,1000,0.8780623567505519,2
-11.430954999999926,29.814500000000066,19350,1000,8.177661617144524,2
44.48055700000003,-75.79424599999999,19720,1000,6.004819598003536,2
51.58786500000008,-98.72877799999998,20080,1000,4.458027204873116,2
51.88575200000008,-99.65384499999999,20190,1000,2.2772951271597544,2
60.82681800000006,-98.96528999999998,20230,1000,4.813861850225978,2
48.82708300000007,44.681250000000034,20240,1000,9.380170805230076,2
56.28411200000005,101.78541300000006,20270,1000,8.506936401914405,2
44.48055700000003,-75.79424599999999,20290,1000,9.730064770132362,2
40.86865100000006,67.79697100000004,20370,1000,6.862879623642156,2
51.88575200000008,-99.65384499999999,20440,1000,0.8820071309318012,2
58.36897900000008,12.368581000000063,20510,1000,7.424547615224259,2
-8.491501999999969,28.878979000000072,20590,1000,3.057818105000819,2
-8.491501999999969,28.878979000000072,20700,1000,2.2171053689892153,2
46.78125000000006,33.37291700000003,20750,1000,0.9371041697844529,2
42.90433400000006,-78.90808399999997,20790,1000,6.166093166675733,2
66.56381000000005,-71.41304099999996,20990,1000,5.397446684933424,2
-9.42265999999995,-40.824116999999944,21160,1000,6.327570110630884,2
49.76436800000005,-94.51839899999999,21410,1000,1.0626326399730546,2
49.655849000000046,83.34758000000005,21430,1000,6.290377506758301,2
53.77057800000006,127.30685400000004,21540,1000,8.272724545896246,2
58.36897900000008,12.368581000000063,22180,1000,3.455437019120816,2
58.36897900000008,12.368581000000063,22520,1000,4.845286938430384,2
54.850824000000046,-69.78020799999996,22700,1000,4.4362517532657355,2
49.08115500000008,33.24733700000007,22800,1000,2.013099436091709,2
37.70625000000007,45.37291700000003,23300,1000,0.9523647267678015,2
-7.914582999999936,32.20208300000007,23470,1000,5.139379583298405,2
63.03429100000005,112.4770830000001,23640,1000,6.703693939960157,2
68.12483000000003,87.76145800000006,24060,1000,6.554225052100938,2
58.36897900000008,12.368581000000063,24140,1000,8.74197855919817,2
53.52198100000004,-60.137797999999975,24280,1000,8.316427572558476,2
58.70450800000003,-111.20051199999995,24320,1000,3.5574649833259917,2
58.53226700000005,15.039006000000029,24390,1000,9.213301502822851,2
53.77057800000006,127.30685400000004,24470,1000,4.245806356865849,2
58.53226700000005,15.039006000000029,24530,1000,7.510261408446799,2
54.850824000000046,-69.78020799999996,24590,1000,4.337433172986084,2
53.16006900000008,-99.28995199999997,24930,1000,2.908670585766724,2
51.58786500000008,-98.72877799999998,24940,1000,8.27228412690126,2
60.82681800000006,-98.96528999999998,25050,1000,4.877479180955291,2
63.570114000000046,-100.69936699999994,25330,1000,2.205584527744795,2
60.82681800000006,-98.96528999999998,25330,1000,0.5546778337176517,2
46.335417000000064,60.95208300000007,25970,1000,6.315082601670717,2
54.79791700000004,76.88541700000007,26360,1000,8.763515163896066,2
1.6133820000000583,32.34902600000004,26500,1000,6.666712138643879,2
-15.586300999999935,32.70431800000006,26560,1000,4.943414103160882,2
30.71458300000006,90.65625000000006,26590,1000,9.838333082782903,2
41.056625000000054,52.91291300000006,27140,1000,3.790969289798456,2
49.76436800000005,-94.51839899999999,27180,1000,8.10031464386647,2
66.56381000000005,-71.41304099999996,27230,1000,1.152827710104094,2
36.92291700000004,100.19791700000007,27580,1000,1.6947840557923954,2
58.10208800000004,38.70203900000007,27870,1000,4.329025146356539,2
65.40780300000006,-71.73512599999998,27970,1000,3.2919899165138977,2
29.75180400000005,116.22106300000007,28030,1000,0.43109001388577095,2
-2.488619999999969,28.89284900000007,28170,1000,0.5341108229794411,2
49.08115500000008,33.24733700000007,28610,1000,7.694342823553029,2
-28.427082999999982,137.20625000000007,28850,1000,5.4022250519913655,2
38.64375000000007,42.947917000000075,28860,1000,4.262077095298297,2
-16.558622999999955,-69.02902099999994,28930,1000,7.184404999712822,2
58.81196500000004,-102.75755599999997,28940,1000,1.6730911609946597,2
59.952780000000075,31.03285100000005,29150,1000,3.3149652486988392,2
65.40780300000006,-71.73512599999998,29330,1000,5.662094719269357,2
-11.430954999999926,29.814500000000066,29580,1000,4.211785857126244,2
53.52198100000004,-60.137797999999975,29790,1000,8.764797420498283,2
38.64375000000007,42.947917000000075,29870,1000,4.896449785819481,2
42.48541700000004,77.42708300000004,29930,1000,9.313017190777664,2
75.22096900000008,100.08958300000006,29990,1000,6.77742858060737,2
51.248214000000075,-73.79260599999998,30360,1000,7.357803101424104,2
49.655849000000046,83.34758000000005,30430,1000,4.916454613857826,2
13.077083000000073,14.527083000000061,30640,1000,0.7135265312475303,2
-16.558622999999955,-69.02902099999994,30740,1000,6.649564244878344,2
12.533721000000071,104.39712800000007,30760,1000,1.5634141995208883,2
54.850824000000046,-69.78020799999996,30800,1000,3.227233768593302,2
37.70625000000007,45.37291700000003,31050,1000,5.044271251029155,2
65.40780300000006,-71.73512599999998,31310,1000,8.043177684915758,2
-7.914582999999936,32.20208300000007,31900,1000,0.17899695833303864,2
-2.488619999999969,28.89284900000007,31960,1000,4.100624514351602,2
36.92291700000004,100.19791700000007,32060,1000,2.021791922958698,2
-32.14897999999994,-52.62816099999998,32060,1000,3.5088903036413264,2
52.23439300000007,104.32187500000003,32440,1000,2.5349327858356174,2
29.75180400000005,116.22106300000007,32660,1000,5.4992238959076865,2
13.077083000000073,14.527083000000061,32760,1000,8.384841977575741,2
66.56381000000005,-71.41304099999996,33040,1000,5.1167764907490385,2
49.76436800000005,-94.51839899999999,33300,1000,6.5160150896679125,2
41.41041700000005,-112.83124999999995,33310,1000,5.9871053129320355,2
58.81196500000004,-102.75755599999997,33420,1000,7.282281320650296,2
-14.417701999999963,35.23645800000003,33560,1000,1.0863180052130572,2
60.82681800000006,-98.96528999999998,33940,1000,1.0665215955853702,2
59.952780000000075,31.03285100000005,34110,1000,3.057607891111779,2
49.30787300000003,-88.30937099999994,34600,1000,7.708911649476442,2
31.110144000000048,120.54374100000007,34610,1000,8.854120474144008,2
-1.914498999999978,-59.477150999999935,34900,1000,6.201610385693883,2
-7.914582999999936,32.20208300000007,34960,1000,2.132185666752293,2
-0.14092799999997396,29.602017000000046,35200,1000,2.1781039937169244,2
60.91987300000005,34.16145800000004,35380,1000,8.254619997628476,2
1.6133820000000583,32.34902600000004,35660,1000,7.042427449451747,2
-16.52291699999995,28.760417000000075,35710,1000,8.330888310374197,2
6.3026270000000295,0.06034700000003568,36050,1000,7.864461891615791,2
-20.938466999999946,25.633917000000054,36220,1000,8.594768333501868,2
38.64375000000007,42.947917000000075,36700,1000,7.782542729205905,2
36.92291700000004,100.19791700000007,37060,1000,8.61232229236603,2
11.122437000000048,-84.78190299999994,37430,1000,7.246624372744247,2
54.79791700000004,76.88541700000007,37430,1000,9.900076750881798,2
12.533721000000071,104.39712800000007,37680,1000,7.608056462199012,2
38.64375000000007,42.947917000000075,37760,1000,6.885133527020164,2
1.6133820000000583,32.34902600000004,37780,1000,8.28362135104951,2
45.05345600000004,132.8422280000001,37800,1000,2.2177470728062842,2
49.36647500000004,117.71269600000005,37810,1000,7.948115047991301,2
52.23439300000007,104.32187500000003,38070,1000,4.679858100659607,2
42.48541700000004,77.42708300000004,38200,1000,5.069889792110297,2
-1.914498999999978,-59.477150999999935,38260,1000,1.4880510783793777,2
49.36647500000004,117.71269600000005,38690,1000,1.3230705894105865,2
53.729265000000055,-75.96344799999997,38710,1000,4.549166796285529,2
-46.83972899999998,-72.80154399999998,38810,1000,9.109290490936628,2
65.40780300000006,-71.73512599999998,38870,1000,3.8147140171355054,2
61.22708300000005,28.781250000000057,38900,1000,2.8477440781659658,2
46.335417000000064,60.95208300000007,38910,1000,2.3705649082194693,2
-32.14897999999994,-52.62816099999998,39070,1000,1.722597626586384,2
12.533721000000071,104.39712800000007,39430,1000,6.13051117484501,2
-20.93958299999997,25.952083000000073,39640,1000,7.7890515699415435,2
60.82681800000006,-98.96528999999998,39910,1000,3.1900814261698427,2
45.05345600000004,132.8422280000001,40130,1000,1.5970944018588984,2
41.056625000000054,52.91291300000006,40140,1000,9.473553061844886,2
53.45811100000003,49.496391000000074,40160,1000,4.207488945344171,2
54.850824000000046,-69.78020799999996,40190,1000,3.9597482064597713,2
-28.427082999999982,137.20625000000007,40220,1000,0.33394821349955417,2
36.92291700000004,100.19791700000007,40340,1000,8.680527040578031,2
30.71458300000006,90.65625000000006,40460,1000,0.520509319578154,2
49.36647500000004,117.71269600000005,40590,1000,9.039275986158259,2
6.3026270000000295,0.06034700000003568,40630,1000,1.6283789099111723,2
61.22708300000005,28.781250000000057,40710,1000,5.939647625254802,2
36.92291700000004,100.19791700000007,40780,1000,0.764924029473435,2
-15.586300999999935,32.70431800000006,40790,1000,2.230448492202315,2
59.33188900000005,-155.88453799999996,40820,1000,0.7114261031618663,2
41.056625000000054,52.91291300000006,41380,1000,1.7315942437840237,2
53.729265000000055,-75.96344799999997,41440,1000,0.5114326878988606,2
53.16006900000008,-99.28995199999997,41460,1000,5.341068766931306,2
-20.938466999999946,25.633917000000054,41830,1000,9.22971045309265,2
-16.558622999999955,-69.02902099999994,41900,1000,8.358446344332267,2
29.75180400000005,116.22106300000007,41930,1000,2.1144935178491933,2
42.90433400000006,-78.90808399999997,42460,1000,6.4586832168242205,2
42.48541700000004,77.42708300000004,42550,1000,9.102597489430428,2
-2.7154319999999643,18.177779000000044,42680,1000,0.31053416296763503,2
54.79791700000004,76.88541700000007,42780,1000,8.36540254358514,2
13.077083000000073,14.527083000000061,42850,1000,0.19676033402696858,2
-14.417701999999963,35.23645800000003,43000,1000,2.718526307620883,2
-0.14092799999997396,29.602017000000046,43490,1000,7.916266752573575,2
56.23418500000008,-103.14960599999995,44060,1000,9.180710576090673,2
-2.7154319999999643,18.177779000000044,44230,1000,2.3386957345379598,2
54.850824000000046,-69.78020799999996,44280,1000,1.627333433773377,2
-31.685416999999973,136.08125000000007,44330,1000,0.6724670908715902,2
58.53226700000005,15.039006000000029,45030,1000,0.952109279344564,2
-31.685416999999973,136.08125000000007,45410,1000,9.647060729141826,2
-1.914498999999978,-59.477150999999935,45410,1000,8.84534653284954,2
11.122437000000048,-84.78190299999994,45540,1000,2.3763435621961717,2
41.056625000000054,52.91291300000006,46180,1000,5.5208940854869235,2
57.36162500000006,-98.13294899999994,46210,1000,0.16851398299398412,2
58.10208800000004,38.70203900000007,46280,1000,0.7352107701391575,2
45.05345600000004,132.8422280000001,46300,1000,2.6256165063251222,2
38.64375000000007,42.947917000000075,46410,1000,7.854596086274276,2
66.56381000000005,-71.41304099999996,46560,1000,9.306710115011944,2
61.22708300000005,28.781250000000057,46640,1000,7.895537329235982,2
-3.8327909999999292,-49.64723399999997,46790,1000,6.001090897316722,2
51.58786500000008,-98.72877799999998,46950,1000,5.740190505811363,2
54.850824000000046,-69.78020799999996,47340,1000,7.32043820310142,2
31.110144000000048,120.54374100000007,47570,1000,7.017981219075925,2
63.570114000000046,-100.69936699999994,47630,1000,1.9074399170627354,2
56.28411200000005,101.78541300000006,48120,1000,5.748081677072375,2
11.573725000000024,37.407008000000076,48710,1000,2.4825435541694816,2
30.71458300000006,90.65625000000006,48710,1000,4.635451658545161,2
11.122437000000048,-84.78190299999994,48720,1000,5.867244091851233,2
42.48541700000004,77.42708300000004,49120,1000,6.224439825240196,2
45.05345600000004,132.8422280000001,49210,1000,4.100083352575712,2
44.90625000000006,59.71458300000006,49280,1000,1.0662712127377216,2
44.90625000000006,59.71458300000006,49510,1000,0.20149823759087693,2
49.08115500000008,33.24733700000007,49680,1000,6.379647377407588,2
59.952780000000075,31.03285100000005,49980,1000,4.193710981843505,2
-20.93958299999997,25.952083000000073,50100,1000,3.8116137282541116,2
-20.93958299999997,25.952083000000073,50350,1000,9.643780805192813,2
54.79791700000004,76.88541700000007,50460,1000,9.46323692402136,2
-14.417701999999963,35.23645800000003,50470,1000,0.9953045074152356,2
63.570114000000046,-100.69936699999994,50510,1000,3.9759103847691857,2
65.40780300000006,-71.73512599999998,50530,1000,7.89923640687087,2
11.573725000000024,37.407008000000076,50590,1000,3.151613879935684,2
42.48541700000004,77.42708300000004,50650,1000,4.839836524946106,2
44.90625000000006,59.71458300000006,50740,1000,8.378850499823963,2
58.81196500000004,-102.75755599999997,50850,1000,8.712202945072011,2
3.3729170000000295,36.14375000000007,50940,1000,1.8219810103697076,2
-20.93958299999997,25.952083000000073,51540,1000,9.150179242988818,2
49.08115500000008,33.24733700000007,51640,1000,7.3882726919343,2
54.79791700000004,76.88541700000007,51860,1000,6.6725951066981715,2
49.655849000000046,83.34758000000005,51920,1000,3.1191533061657504,2
-31.685416999999973,136.08125000000007,52380,1000,7.425692291252837,2
53.16006900000008,-99.28995199999997,52480,1000,2.766655169308038,2
11.573725000000024,37.407008000000076,52640,1000,8.15353803899362,2
1.6133820000000583,32.34902600000004,52730,1000,2.464710334247837,2
7.764054000000044,-62.99791699999997,52990,1000,9.448917779896263,2
45.40034700000007,54.02444200000008,53690,1000,3.664723892644318,2
-19.159299999999973,-67.01562499999994,53740,1000,4.945645476670906,2
50.64907500000004,-68.72812499999998,53790,1000,5.00438587659486,2
-1.914498999999978,-59.477150999999935,53820,1000,7.714698699396928,2
53.78478800000005,-77.45146299999999,53870,1000,3.60888069570776,2
54.850824000000046,-69.78020799999996,53900,1000,0.3846488886053445,2
-3.8327909999999292,-49.64723399999997,54280,1000,3.2406477808212864,2
61.22708300000005,28.781250000000057,54310,1000,5.06212679654902,2
-30.747916999999973,139.7270830000001,54320,1000,1.9107854379747702,2
-28.427082999999982,137.20625000000007,54530,1000,0.7298463963062651,2
63.570114000000046,-100.69936699999994,54740,1000,5.450544452037671,2
-2.7154319999999643,18.177779000000044,54830,1000,9.192733490225311,2
-31.25208299999997,137.8604170000001,55370,1000,0.7741502090134911,2
-16.52291699999995,28.760417000000075,55810,1000,3.3472431684234127,2
49.76436800000005,-94.51839899999999,55840,1000,6.610790018725314,2
44.48055700000003,-75.79424599999999,55990,1000,4.830010537613707,2
-30.843749999999943,-62.25208299999997,56000,1000,3.547394048390413,2
30.71458300000006,90.65625000000006,56300,1000,9.696144320762265,2
46.15208300000006,81.67291700000004,56670,1000,3.78765845771984,2
-15.586300999999935,32.70431800000006,57190,1000,6.7325175682809615,2
54.79791700000004,76.88541700000007,57280,1000,6.962777291622779,2
75.22096900000008,100.08958300000006,57520,1000,7.52335703058969,2
36.92291700000004,100.19791700000007,57620,1000,1.4811523430273121,2
-20.938466999999946,25.633917000000054,57820,1000,8.754684178970392,2
53.45811100000003,49.496391000000074,58080,1000,4.909163765204897,2
42.48541700000004,77.42708300000004,58120,1000,9.634618949288754,2
46.15208300000006,81.67291700000004,58130,1000,5.5188626628431745,2
40.86865100000006,67.79697100000004,58220,1000,1.376628278598373,2
-16.558622999999955,-69.02902099999994,58650,1000,9.811742395875772,2
58.10208800000004,38.70203900000007,58680,1000,5.1784614763709165,2
46.335417000000064,60.95208300000007,58990,1000,2.1969370164340827,2
52.23439300000007,104.32187500000003,59100,1000,6.305079401451531,2
56.28411200000005,101.78541300000006,59360,1000,5.96365452978035,2
53.64879200000007,-64.26149099999998,59570,1000,7.641635024564706,2
49.76436800000005,-94.51839899999999,59570,1000,6.042875887364671,2
1.6133820000000583,32.34902600000004,59860,1000,8.659759180955712,2
42.48541700000004,77.42708300000004,59910,1000,4.926549276891073,2
50.42371900000006,100.15202600000003,60190,1000,4.358946216389487,2
50.27708300000006,92.71041700000006,60300,1000,8.409427642836208,2
59.952780000000075,31.03285100000005,60340,1000,2.7876468711237434,2
57.36162500000006,-98.13294899999994,60490,1000,1.8222350458172287,2
58.98529200000007,27.73114000000004,60610,1000,0.5601721807458537,2
11.573725000000024,37.407008000000076,60640,1000,3.672470769953212,2
